date,day,month,year,cases,deaths,popData2020,continente,pais,geoId,pais_code
24/10/2021,24,10,2021,2449,16,11522440,Europe,Belgium,BE,BEL
23/10/2021,23,10,2021,4090,20,11522440,Europe,Belgium,BE,BEL
22/10/2021,22,10,2021,7145,18,11522440,Europe,Belgium,BE,BEL
21/10/2021,21,10,2021,6903,10,11522440,Europe,Belgium,BE,BEL
20/10/2021,20,10,2021,6552,14,11522440,Europe,Belgium,BE,BEL
19/10/2021,19,10,2021,6295,13,11522440,Europe,Belgium,BE,BEL
18/10/2021,18,10,2021,6568,19,11522440,Europe,Belgium,BE,BEL
17/10/2021,17,10,2021,1490,10,11522440,Europe,Belgium,BE,BEL
16/10/2021,16,10,2021,2376,14,11522440,Europe,Belgium,BE,BEL
15/10/2021,15,10,2021,4167,18,11522440,Europe,Belgium,BE,BEL
14/10/2021,14,10,2021,3889,10,11522440,Europe,Belgium,BE,BEL
13/10/2021,13,10,2021,3594,8,11522440,Europe,Belgium,BE,BEL
12/10/2021,12,10,2021,3434,13,11522440,Europe,Belgium,BE,BEL
11/10/2021,11,10,2021,3923,18,11522440,Europe,Belgium,BE,BEL
10/10/2021,10,10,2021,820,4,11522440,Europe,Belgium,BE,BEL
09/10/2021,9,10,2021,1420,11,11522440,Europe,Belgium,BE,BEL
08/10/2021,8,10,2021,2542,7,11522440,Europe,Belgium,BE,BEL
07/10/2021,7,10,2021,2515,11,11522440,Europe,Belgium,BE,BEL
06/10/2021,6,10,2021,2545,13,11522440,Europe,Belgium,BE,BEL
05/10/2021,5,10,2021,2289,14,11522440,Europe,Belgium,BE,BEL
04/10/2021,4,10,2021,2791,5,11522440,Europe,Belgium,BE,BEL
03/10/2021,3,10,2021,678,8,11522440,Europe,Belgium,BE,BEL
02/10/2021,2,10,2021,1144,8,11522440,Europe,Belgium,BE,BEL
01/10/2021,1,10,2021,2148,6,11522440,Europe,Belgium,BE,BEL
30/09/2021,30,9,2021,2163,11,11522440,Europe,Belgium,BE,BEL
29/09/2021,29,9,2021,2165,7,11522440,Europe,Belgium,BE,BEL
28/09/2021,28,9,2021,2391,7,11522440,Europe,Belgium,BE,BEL
27/09/2021,27,9,2021,2627,13,11522440,Europe,Belgium,BE,BEL
26/09/2021,26,9,2021,723,7,11522440,Europe,Belgium,BE,BEL
25/09/2021,25,9,2021,1216,7,11522440,Europe,Belgium,BE,BEL
24/09/2021,24,9,2021,2253,7,11522440,Europe,Belgium,BE,BEL
23/09/2021,23,9,2021,2079,11,11522440,Europe,Belgium,BE,BEL
22/09/2021,22,9,2021,2171,11,11522440,Europe,Belgium,BE,BEL
21/09/2021,21,9,2021,2267,5,11522440,Europe,Belgium,BE,BEL
20/09/2021,20,9,2021,2938,6,11522440,Europe,Belgium,BE,BEL
19/09/2021,19,9,2021,652,7,11522440,Europe,Belgium,BE,BEL
18/09/2021,18,9,2021,1260,9,11522440,Europe,Belgium,BE,BEL
17/09/2021,17,9,2021,2390,5,11522440,Europe,Belgium,BE,BEL
16/09/2021,16,9,2021,2427,1,11522440,Europe,Belgium,BE,BEL
15/09/2021,15,9,2021,2321,7,11522440,Europe,Belgium,BE,BEL
14/09/2021,14,9,2021,2495,8,11522440,Europe,Belgium,BE,BEL
13/09/2021,13,9,2021,2930,7,11522440,Europe,Belgium,BE,BEL
12/09/2021,12,9,2021,679,7,11522440,Europe,Belgium,BE,BEL
11/09/2021,11,9,2021,1306,7,11522440,Europe,Belgium,BE,BEL
10/09/2021,10,9,2021,2323,7,11522440,Europe,Belgium,BE,BEL
09/09/2021,9,9,2021,2105,6,11522440,Europe,Belgium,BE,BEL
08/09/2021,8,9,2021,2188,9,11522440,Europe,Belgium,BE,BEL
07/09/2021,7,9,2021,2361,9,11522440,Europe,Belgium,BE,BEL
06/09/2021,6,9,2021,2798,7,11522440,Europe,Belgium,BE,BEL
05/09/2021,5,9,2021,733,8,11522440,Europe,Belgium,BE,BEL
04/09/2021,4,9,2021,1240,10,11522440,Europe,Belgium,BE,BEL
03/09/2021,3,9,2021,2155,6,11522440,Europe,Belgium,BE,BEL
02/09/2021,2,9,2021,2113,6,11522440,Europe,Belgium,BE,BEL
01/09/2021,1,9,2021,2221,7,11522440,Europe,Belgium,BE,BEL
31/08/2021,31,8,2021,2357,4,11522440,Europe,Belgium,BE,BEL
30/08/2021,30,8,2021,2942,5,11522440,Europe,Belgium,BE,BEL
29/08/2021,29,8,2021,832,4,11522440,Europe,Belgium,BE,BEL
28/08/2021,28,8,2021,1372,4,11522440,Europe,Belgium,BE,BEL
27/08/2021,27,8,2021,2217,5,11522440,Europe,Belgium,BE,BEL
26/08/2021,26,8,2021,2186,6,11522440,Europe,Belgium,BE,BEL
25/08/2021,25,8,2021,2395,7,11522440,Europe,Belgium,BE,BEL
24/08/2021,24,8,2021,2460,6,11522440,Europe,Belgium,BE,BEL
23/08/2021,23,8,2021,2654,3,11522440,Europe,Belgium,BE,BEL
22/08/2021,22,8,2021,956,7,11522440,Europe,Belgium,BE,BEL
21/08/2021,21,8,2021,1284,7,11522440,Europe,Belgium,BE,BEL
20/08/2021,20,8,2021,2245,9,11522440,Europe,Belgium,BE,BEL
19/08/2021,19,8,2021,2006,9,11522440,Europe,Belgium,BE,BEL
18/08/2021,18,8,2021,2264,4,11522440,Europe,Belgium,BE,BEL
17/08/2021,17,8,2021,2247,3,11522440,Europe,Belgium,BE,BEL
16/08/2021,16,8,2021,2829,4,11522440,Europe,Belgium,BE,BEL
15/08/2021,15,8,2021,766,2,11522440,Europe,Belgium,BE,BEL
14/08/2021,14,8,2021,1352,4,11522440,Europe,Belgium,BE,BEL
13/08/2021,13,8,2021,2273,5,11522440,Europe,Belgium,BE,BEL
12/08/2021,12,8,2021,2158,3,11522440,Europe,Belgium,BE,BEL
11/08/2021,11,8,2021,1992,2,11522440,Europe,Belgium,BE,BEL
10/08/2021,10,8,2021,2216,2,11522440,Europe,Belgium,BE,BEL
09/08/2021,9,8,2021,2595,5,11522440,Europe,Belgium,BE,BEL
08/08/2021,8,8,2021,922,3,11522440,Europe,Belgium,BE,BEL
07/08/2021,7,8,2021,1274,3,11522440,Europe,Belgium,BE,BEL
06/08/2021,6,8,2021,2134,3,11522440,Europe,Belgium,BE,BEL
05/08/2021,5,8,2021,1836,3,11522440,Europe,Belgium,BE,BEL
04/08/2021,4,8,2021,1875,4,11522440,Europe,Belgium,BE,BEL
03/08/2021,3,8,2021,1950,5,11522440,Europe,Belgium,BE,BEL
02/08/2021,2,8,2021,2251,5,11522440,Europe,Belgium,BE,BEL
01/08/2021,1,8,2021,1056,1,11522440,Europe,Belgium,BE,BEL
31/07/2021,31,7,2021,1186,3,11522440,Europe,Belgium,BE,BEL
30/07/2021,30,7,2021,1797,6,11522440,Europe,Belgium,BE,BEL
29/07/2021,29,7,2021,1781,6,11522440,Europe,Belgium,BE,BEL
28/07/2021,28,7,2021,1752,1,11522440,Europe,Belgium,BE,BEL
27/07/2021,27,7,2021,1600,4,11522440,Europe,Belgium,BE,BEL
26/07/2021,26,7,2021,2111,1,11522440,Europe,Belgium,BE,BEL
25/07/2021,25,7,2021,784,2,11522440,Europe,Belgium,BE,BEL
24/07/2021,24,7,2021,1158,3,11522440,Europe,Belgium,BE,BEL
23/07/2021,23,7,2021,1656,2,11522440,Europe,Belgium,BE,BEL
22/07/2021,22,7,2021,1914,4,11522440,Europe,Belgium,BE,BEL
21/07/2021,21,7,2021,790,3,11522440,Europe,Belgium,BE,BEL
20/07/2021,20,7,2021,1955,0,11522440,Europe,Belgium,BE,BEL
19/07/2021,19,7,2021,2131,0,11522440,Europe,Belgium,BE,BEL
18/07/2021,18,7,2021,838,2,11522440,Europe,Belgium,BE,BEL
17/07/2021,17,7,2021,1104,0,11522440,Europe,Belgium,BE,BEL
16/07/2021,16,7,2021,1570,2,11522440,Europe,Belgium,BE,BEL
15/07/2021,15,7,2021,1390,2,11522440,Europe,Belgium,BE,BEL
14/07/2021,14,7,2021,1446,1,11522440,Europe,Belgium,BE,BEL
13/07/2021,13,7,2021,1429,0,11522440,Europe,Belgium,BE,BEL
12/07/2021,12,7,2021,1764,2,11522440,Europe,Belgium,BE,BEL
11/07/2021,11,7,2021,781,0,11522440,Europe,Belgium,BE,BEL
10/07/2021,10,7,2021,1004,5,11522440,Europe,Belgium,BE,BEL
09/07/2021,9,7,2021,1289,2,11522440,Europe,Belgium,BE,BEL
08/07/2021,8,7,2021,1227,2,11522440,Europe,Belgium,BE,BEL
07/07/2021,7,7,2021,1172,0,11522440,Europe,Belgium,BE,BEL
06/07/2021,6,7,2021,1042,1,11522440,Europe,Belgium,BE,BEL
05/07/2021,5,7,2021,998,3,11522440,Europe,Belgium,BE,BEL
04/07/2021,4,7,2021,366,2,11522440,Europe,Belgium,BE,BEL
03/07/2021,3,7,2021,521,3,11522440,Europe,Belgium,BE,BEL
02/07/2021,2,7,2021,724,3,11522440,Europe,Belgium,BE,BEL
01/07/2021,1,7,2021,676,5,11522440,Europe,Belgium,BE,BEL
30/06/2021,30,6,2021,628,2,11522440,Europe,Belgium,BE,BEL
29/06/2021,29,6,2021,557,5,11522440,Europe,Belgium,BE,BEL
28/06/2021,28,6,2021,598,2,11522440,Europe,Belgium,BE,BEL
27/06/2021,27,6,2021,177,3,11522440,Europe,Belgium,BE,BEL
26/06/2021,26,6,2021,259,2,11522440,Europe,Belgium,BE,BEL
25/06/2021,25,6,2021,398,5,11522440,Europe,Belgium,BE,BEL
24/06/2021,24,6,2021,339,5,11522440,Europe,Belgium,BE,BEL
23/06/2021,23,6,2021,396,5,11522440,Europe,Belgium,BE,BEL
22/06/2021,22,6,2021,365,3,11522440,Europe,Belgium,BE,BEL
21/06/2021,21,6,2021,482,5,11522440,Europe,Belgium,BE,BEL
20/06/2021,20,6,2021,139,3,11522440,Europe,Belgium,BE,BEL
19/06/2021,19,6,2021,274,6,11522440,Europe,Belgium,BE,BEL
18/06/2021,18,6,2021,424,9,11522440,Europe,Belgium,BE,BEL
17/06/2021,17,6,2021,450,7,11522440,Europe,Belgium,BE,BEL
16/06/2021,16,6,2021,419,6,11522440,Europe,Belgium,BE,BEL
15/06/2021,15,6,2021,535,6,11522440,Europe,Belgium,BE,BEL
14/06/2021,14,6,2021,765,5,11522440,Europe,Belgium,BE,BEL
13/06/2021,13,6,2021,209,4,11522440,Europe,Belgium,BE,BEL
12/06/2021,12,6,2021,390,6,11522440,Europe,Belgium,BE,BEL
11/06/2021,11,6,2021,779,9,11522440,Europe,Belgium,BE,BEL
10/06/2021,10,6,2021,764,7,11522440,Europe,Belgium,BE,BEL
09/06/2021,9,6,2021,841,6,11522440,Europe,Belgium,BE,BEL
08/06/2021,8,6,2021,1041,13,11522440,Europe,Belgium,BE,BEL
07/06/2021,7,6,2021,1237,5,11522440,Europe,Belgium,BE,BEL
06/06/2021,6,6,2021,399,7,11522440,Europe,Belgium,BE,BEL
05/06/2021,5,6,2021,646,13,11522440,Europe,Belgium,BE,BEL
04/06/2021,4,6,2021,1348,10,11522440,Europe,Belgium,BE,BEL
03/06/2021,3,6,2021,1466,15,11522440,Europe,Belgium,BE,BEL
02/06/2021,2,6,2021,1498,16,11522440,Europe,Belgium,BE,BEL
01/06/2021,1,6,2021,1682,11,11522440,Europe,Belgium,BE,BEL
31/05/2021,31,5,2021,2026,14,11522440,Europe,Belgium,BE,BEL
30/05/2021,30,5,2021,603,18,11522440,Europe,Belgium,BE,BEL
29/05/2021,29,5,2021,1116,16,11522440,Europe,Belgium,BE,BEL
28/05/2021,28,5,2021,2023,11,11522440,Europe,Belgium,BE,BEL
27/05/2021,27,5,2021,2215,6,11522440,Europe,Belgium,BE,BEL
26/05/2021,26,5,2021,2534,14,11522440,Europe,Belgium,BE,BEL
25/05/2021,25,5,2021,2789,16,11522440,Europe,Belgium,BE,BEL
24/05/2021,24,5,2021,899,19,11522440,Europe,Belgium,BE,BEL
23/05/2021,23,5,2021,773,11,11522440,Europe,Belgium,BE,BEL
22/05/2021,22,5,2021,1434,18,11522440,Europe,Belgium,BE,BEL
21/05/2021,21,5,2021,2425,19,11522440,Europe,Belgium,BE,BEL
20/05/2021,20,5,2021,2409,16,11522440,Europe,Belgium,BE,BEL
19/05/2021,19,5,2021,3118,25,11522440,Europe,Belgium,BE,BEL
18/05/2021,18,5,2021,3264,17,11522440,Europe,Belgium,BE,BEL
17/05/2021,17,5,2021,3576,24,11522440,Europe,Belgium,BE,BEL
16/05/2021,16,5,2021,735,17,11522440,Europe,Belgium,BE,BEL
15/05/2021,15,5,2021,1254,22,11522440,Europe,Belgium,BE,BEL
14/05/2021,14,5,2021,2557,20,11522440,Europe,Belgium,BE,BEL
13/05/2021,13,5,2021,943,21,11522440,Europe,Belgium,BE,BEL
12/05/2021,12,5,2021,2808,19,11522440,Europe,Belgium,BE,BEL
11/05/2021,11,5,2021,2990,17,11522440,Europe,Belgium,BE,BEL
10/05/2021,10,5,2021,3362,28,11522440,Europe,Belgium,BE,BEL
09/05/2021,9,5,2021,855,32,11522440,Europe,Belgium,BE,BEL
08/05/2021,8,5,2021,1714,42,11522440,Europe,Belgium,BE,BEL
07/05/2021,7,5,2021,3294,26,11522440,Europe,Belgium,BE,BEL
06/05/2021,6,5,2021,3515,38,11522440,Europe,Belgium,BE,BEL
05/05/2021,5,5,2021,3615,38,11522440,Europe,Belgium,BE,BEL
04/05/2021,4,5,2021,3651,40,11522440,Europe,Belgium,BE,BEL
03/05/2021,3,5,2021,4331,43,11522440,Europe,Belgium,BE,BEL
02/05/2021,2,5,2021,1136,34,11522440,Europe,Belgium,BE,BEL
01/05/2021,1,5,2021,1335,28,11522440,Europe,Belgium,BE,BEL
30/04/2021,30,4,2021,3487,33,11522440,Europe,Belgium,BE,BEL
29/04/2021,29,4,2021,3347,46,11522440,Europe,Belgium,BE,BEL
28/04/2021,28,4,2021,3448,49,11522440,Europe,Belgium,BE,BEL
27/04/2021,27,4,2021,3760,26,11522440,Europe,Belgium,BE,BEL
26/04/2021,26,4,2021,4270,44,11522440,Europe,Belgium,BE,BEL
25/04/2021,25,4,2021,1138,39,11522440,Europe,Belgium,BE,BEL
24/04/2021,24,4,2021,1889,36,11522440,Europe,Belgium,BE,BEL
23/04/2021,23,4,2021,3636,42,11522440,Europe,Belgium,BE,BEL
22/04/2021,22,4,2021,3801,43,11522440,Europe,Belgium,BE,BEL
21/04/2021,21,4,2021,4068,36,11522440,Europe,Belgium,BE,BEL
20/04/2021,20,4,2021,4458,36,11522440,Europe,Belgium,BE,BEL
19/04/2021,19,4,2021,5433,50,11522440,Europe,Belgium,BE,BEL
18/04/2021,18,4,2021,1312,34,11522440,Europe,Belgium,BE,BEL
17/04/2021,17,4,2021,2322,30,11522440,Europe,Belgium,BE,BEL
16/04/2021,16,4,2021,4021,45,11522440,Europe,Belgium,BE,BEL
15/04/2021,15,4,2021,3807,42,11522440,Europe,Belgium,BE,BEL
14/04/2021,14,4,2021,3899,39,11522440,Europe,Belgium,BE,BEL
13/04/2021,13,4,2021,4281,37,11522440,Europe,Belgium,BE,BEL
12/04/2021,12,4,2021,4729,43,11522440,Europe,Belgium,BE,BEL
11/04/2021,11,4,2021,1305,22,11522440,Europe,Belgium,BE,BEL
10/04/2021,10,4,2021,2362,46,11522440,Europe,Belgium,BE,BEL
09/04/2021,9,4,2021,4497,44,11522440,Europe,Belgium,BE,BEL
08/04/2021,8,4,2021,4466,43,11522440,Europe,Belgium,BE,BEL
07/04/2021,7,4,2021,4741,42,11522440,Europe,Belgium,BE,BEL
06/04/2021,6,4,2021,5260,46,11522440,Europe,Belgium,BE,BEL
05/04/2021,5,4,2021,1562,49,11522440,Europe,Belgium,BE,BEL
04/04/2021,4,4,2021,1513,36,11522440,Europe,Belgium,BE,BEL
03/04/2021,3,4,2021,2701,40,11522440,Europe,Belgium,BE,BEL
02/04/2021,2,4,2021,4894,46,11522440,Europe,Belgium,BE,BEL
01/04/2021,1,4,2021,4690,40,11522440,Europe,Belgium,BE,BEL
31/03/2021,31,3,2021,4724,31,11522440,Europe,Belgium,BE,BEL
30/03/2021,30,3,2021,5197,33,11522440,Europe,Belgium,BE,BEL
29/03/2021,29,3,2021,6154,31,11522440,Europe,Belgium,BE,BEL
28/03/2021,28,3,2021,1691,23,11522440,Europe,Belgium,BE,BEL
27/03/2021,27,3,2021,3056,28,11522440,Europe,Belgium,BE,BEL
26/03/2021,26,3,2021,5740,20,11522440,Europe,Belgium,BE,BEL
25/03/2021,25,3,2021,5623,34,11522440,Europe,Belgium,BE,BEL
24/03/2021,24,3,2021,5566,27,11522440,Europe,Belgium,BE,BEL
23/03/2021,23,3,2021,6037,24,11522440,Europe,Belgium,BE,BEL
22/03/2021,22,3,2021,6285,34,11522440,Europe,Belgium,BE,BEL
21/03/2021,21,3,2021,1576,24,11522440,Europe,Belgium,BE,BEL
20/03/2021,20,3,2021,2845,24,11522440,Europe,Belgium,BE,BEL
19/03/2021,19,3,2021,5182,31,11522440,Europe,Belgium,BE,BEL
18/03/2021,18,3,2021,5036,26,11522440,Europe,Belgium,BE,BEL
17/03/2021,17,3,2021,4835,25,11522440,Europe,Belgium,BE,BEL
16/03/2021,16,3,2021,4599,27,11522440,Europe,Belgium,BE,BEL
15/03/2021,15,3,2021,5256,25,11522440,Europe,Belgium,BE,BEL
14/03/2021,14,3,2021,1383,20,11522440,Europe,Belgium,BE,BEL
13/03/2021,13,3,2021,2174,24,11522440,Europe,Belgium,BE,BEL
12/03/2021,12,3,2021,3752,20,11522440,Europe,Belgium,BE,BEL
11/03/2021,11,3,2021,3493,26,11522440,Europe,Belgium,BE,BEL
10/03/2021,10,3,2021,3387,24,11522440,Europe,Belgium,BE,BEL
09/03/2021,9,3,2021,3381,23,11522440,Europe,Belgium,BE,BEL
08/03/2021,8,3,2021,3685,36,11522440,Europe,Belgium,BE,BEL
07/03/2021,7,3,2021,786,19,11522440,Europe,Belgium,BE,BEL
06/03/2021,6,3,2021,1510,25,11522440,Europe,Belgium,BE,BEL
05/03/2021,5,3,2021,2731,33,11522440,Europe,Belgium,BE,BEL
04/03/2021,4,3,2021,2682,16,11522440,Europe,Belgium,BE,BEL
03/03/2021,3,3,2021,2752,26,11522440,Europe,Belgium,BE,BEL
02/03/2021,2,3,2021,2757,25,11522440,Europe,Belgium,BE,BEL
01/03/2021,1,3,2021,772733,22383,11522440,Europe,Belgium,BE,BEL
07/01/2022,7,1,2022,5525,72,6951482,Europe,Bulgaria,BG,BGR
06/01/2022,6,1,2022,6766,66,6951482,Europe,Bulgaria,BG,BGR
05/01/2022,5,1,2022,6252,157,6951482,Europe,Bulgaria,BG,BGR
04/01/2022,4,1,2022,1918,53,6951482,Europe,Bulgaria,BG,BGR
03/01/2022,3,1,2022,20863,724,6951482,Europe,Bulgaria,BG,BGR
22/12/2021,22,12,2021,1883,64,6951482,Europe,Bulgaria,BG,BGR
21/12/2021,21,12,2021,2001,157,6951482,Europe,Bulgaria,BG,BGR
20/12/2021,20,12,2021,456,35,6951482,Europe,Bulgaria,BG,BGR
19/12/2021,19,12,2021,904,33,6951482,Europe,Bulgaria,BG,BGR
18/12/2021,18,12,2021,1614,81,6951482,Europe,Bulgaria,BG,BGR
17/12/2021,17,12,2021,1443,86,6951482,Europe,Bulgaria,BG,BGR
16/12/2021,16,12,2021,1725,83,6951482,Europe,Bulgaria,BG,BGR
15/12/2021,15,12,2021,2004,76,6951482,Europe,Bulgaria,BG,BGR
14/12/2021,14,12,2021,1959,152,6951482,Europe,Bulgaria,BG,BGR
13/12/2021,13,12,2021,532,50,6951482,Europe,Bulgaria,BG,BGR
12/12/2021,12,12,2021,1073,27,6951482,Europe,Bulgaria,BG,BGR
11/12/2021,11,12,2021,1719,77,6951482,Europe,Bulgaria,BG,BGR
10/12/2021,10,12,2021,1827,103,6951482,Europe,Bulgaria,BG,BGR
09/12/2021,9,12,2021,1652,116,6951482,Europe,Bulgaria,BG,BGR
08/12/2021,8,12,2021,2299,103,6951482,Europe,Bulgaria,BG,BGR
07/12/2021,7,12,2021,2426,208,6951482,Europe,Bulgaria,BG,BGR
06/12/2021,6,12,2021,706,47,6951482,Europe,Bulgaria,BG,BGR
05/12/2021,5,12,2021,985,36,6951482,Europe,Bulgaria,BG,BGR
04/12/2021,4,12,2021,2289,113,6951482,Europe,Bulgaria,BG,BGR
03/12/2021,3,12,2021,2018,114,6951482,Europe,Bulgaria,BG,BGR
02/12/2021,2,12,2021,2105,89,6951482,Europe,Bulgaria,BG,BGR
01/12/2021,1,12,2021,2681,128,6951482,Europe,Bulgaria,BG,BGR
30/11/2021,30,11,2021,3020,224,6951482,Europe,Bulgaria,BG,BGR
29/11/2021,29,11,2021,728,58,6951482,Europe,Bulgaria,BG,BGR
28/11/2021,28,11,2021,1218,47,6951482,Europe,Bulgaria,BG,BGR
27/11/2021,27,11,2021,2488,105,6951482,Europe,Bulgaria,BG,BGR
26/11/2021,26,11,2021,2370,113,6951482,Europe,Bulgaria,BG,BGR
25/11/2021,25,11,2021,2569,120,6951482,Europe,Bulgaria,BG,BGR
24/11/2021,24,11,2021,3233,151,6951482,Europe,Bulgaria,BG,BGR
23/11/2021,23,11,2021,3462,254,6951482,Europe,Bulgaria,BG,BGR
22/11/2021,22,11,2021,733,73,6951482,Europe,Bulgaria,BG,BGR
21/11/2021,21,11,2021,1455,56,6951482,Europe,Bulgaria,BG,BGR
20/11/2021,20,11,2021,2737,139,6951482,Europe,Bulgaria,BG,BGR
19/11/2021,19,11,2021,2785,145,6951482,Europe,Bulgaria,BG,BGR
18/11/2021,18,11,2021,2839,164,6951482,Europe,Bulgaria,BG,BGR
17/11/2021,17,11,2021,3869,121,6951482,Europe,Bulgaria,BG,BGR
16/11/2021,16,11,2021,3223,276,6951482,Europe,Bulgaria,BG,BGR
15/11/2021,15,11,2021,828,88,6951482,Europe,Bulgaria,BG,BGR
14/11/2021,14,11,2021,1610,66,6951482,Europe,Bulgaria,BG,BGR
13/11/2021,13,11,2021,3146,175,6951482,Europe,Bulgaria,BG,BGR
12/11/2021,12,11,2021,3207,196,6951482,Europe,Bulgaria,BG,BGR
11/11/2021,11,11,2021,3853,199,6951482,Europe,Bulgaria,BG,BGR
10/11/2021,10,11,2021,4955,147,6951482,Europe,Bulgaria,BG,BGR
09/11/2021,9,11,2021,5286,334,6951482,Europe,Bulgaria,BG,BGR
08/11/2021,8,11,2021,1256,69,6951482,Europe,Bulgaria,BG,BGR
07/11/2021,7,11,2021,2826,65,6951482,Europe,Bulgaria,BG,BGR
06/11/2021,6,11,2021,4734,185,6951482,Europe,Bulgaria,BG,BGR
05/11/2021,5,11,2021,4662,166,6951482,Europe,Bulgaria,BG,BGR
04/11/2021,4,11,2021,4922,135,6951482,Europe,Bulgaria,BG,BGR
03/11/2021,3,11,2021,5863,145,6951482,Europe,Bulgaria,BG,BGR
02/11/2021,2,11,2021,6007,310,6951482,Europe,Bulgaria,BG,BGR
01/11/2021,1,11,2021,1457,81,6951482,Europe,Bulgaria,BG,BGR
31/10/2021,31,10,2021,2836,46,6951482,Europe,Bulgaria,BG,BGR
30/10/2021,30,10,2021,5256,154,6951482,Europe,Bulgaria,BG,BGR
29/10/2021,29,10,2021,5178,124,6951482,Europe,Bulgaria,BG,BGR
28/10/2021,28,10,2021,5643,154,6951482,Europe,Bulgaria,BG,BGR
27/10/2021,27,10,2021,6816,124,6951482,Europe,Bulgaria,BG,BGR
26/10/2021,26,10,2021,5863,243,6951482,Europe,Bulgaria,BG,BGR
25/10/2021,25,10,2021,1370,40,6951482,Europe,Bulgaria,BG,BGR
24/10/2021,24,10,2021,3354,58,6951482,Europe,Bulgaria,BG,BGR
23/10/2021,23,10,2021,4826,136,6951482,Europe,Bulgaria,BG,BGR
22/10/2021,22,10,2021,4816,120,6951482,Europe,Bulgaria,BG,BGR
21/10/2021,21,10,2021,4522,107,6951482,Europe,Bulgaria,BG,BGR
20/10/2021,20,10,2021,4957,124,6951482,Europe,Bulgaria,BG,BGR
19/10/2021,19,10,2021,4979,214,6951482,Europe,Bulgaria,BG,BGR
18/10/2021,18,10,2021,1000,43,6951482,Europe,Bulgaria,BG,BGR
17/10/2021,17,10,2021,1867,43,6951482,Europe,Bulgaria,BG,BGR
16/10/2021,16,10,2021,3440,86,6951482,Europe,Bulgaria,BG,BGR
15/10/2021,15,10,2021,3183,98,6951482,Europe,Bulgaria,BG,BGR
14/10/2021,14,10,2021,3327,98,6951482,Europe,Bulgaria,BG,BGR
13/10/2021,13,10,2021,3469,93,6951482,Europe,Bulgaria,BG,BGR
12/10/2021,12,10,2021,3471,157,6951482,Europe,Bulgaria,BG,BGR
11/10/2021,11,10,2021,621,40,6951482,Europe,Bulgaria,BG,BGR
10/10/2021,10,10,2021,1246,30,6951482,Europe,Bulgaria,BG,BGR
09/10/2021,9,10,2021,2485,81,6951482,Europe,Bulgaria,BG,BGR
08/10/2021,8,10,2021,2302,94,6951482,Europe,Bulgaria,BG,BGR
07/10/2021,7,10,2021,2542,91,6951482,Europe,Bulgaria,BG,BGR
06/10/2021,6,10,2021,2866,104,6951482,Europe,Bulgaria,BG,BGR
05/10/2021,5,10,2021,2806,178,6951482,Europe,Bulgaria,BG,BGR
04/10/2021,4,10,2021,513,43,6951482,Europe,Bulgaria,BG,BGR
03/10/2021,3,10,2021,1228,26,6951482,Europe,Bulgaria,BG,BGR
02/10/2021,2,10,2021,2091,87,6951482,Europe,Bulgaria,BG,BGR
01/10/2021,1,10,2021,2050,70,6951482,Europe,Bulgaria,BG,BGR
30/09/2021,30,9,2021,2142,87,6951482,Europe,Bulgaria,BG,BGR
29/09/2021,29,9,2021,2573,87,6951482,Europe,Bulgaria,BG,BGR
28/09/2021,28,9,2021,2536,149,6951482,Europe,Bulgaria,BG,BGR
27/09/2021,27,9,2021,496,40,6951482,Europe,Bulgaria,BG,BGR
26/09/2021,26,9,2021,1038,26,6951482,Europe,Bulgaria,BG,BGR
25/09/2021,25,9,2021,1904,73,6951482,Europe,Bulgaria,BG,BGR
24/09/2021,24,9,2021,1835,99,6951482,Europe,Bulgaria,BG,BGR
23/09/2021,23,9,2021,850,27,6951482,Europe,Bulgaria,BG,BGR
22/09/2021,22,9,2021,2192,58,6951482,Europe,Bulgaria,BG,BGR
21/09/2021,21,9,2021,2360,138,6951482,Europe,Bulgaria,BG,BGR
20/09/2021,20,9,2021,458,43,6951482,Europe,Bulgaria,BG,BGR
19/09/2021,19,9,2021,951,30,6951482,Europe,Bulgaria,BG,BGR
18/09/2021,18,9,2021,1892,79,6951482,Europe,Bulgaria,BG,BGR
17/09/2021,17,9,2021,1724,67,6951482,Europe,Bulgaria,BG,BGR
16/09/2021,16,9,2021,1862,65,6951482,Europe,Bulgaria,BG,BGR
15/09/2021,15,9,2021,2029,83,6951482,Europe,Bulgaria,BG,BGR
14/09/2021,14,9,2021,1998,139,6951482,Europe,Bulgaria,BG,BGR
13/09/2021,13,9,2021,437,53,6951482,Europe,Bulgaria,BG,BGR
12/09/2021,12,9,2021,909,10,6951482,Europe,Bulgaria,BG,BGR
11/09/2021,11,9,2021,1626,72,6951482,Europe,Bulgaria,BG,BGR
10/09/2021,10,9,2021,1629,52,6951482,Europe,Bulgaria,BG,BGR
09/09/2021,9,9,2021,1956,65,6951482,Europe,Bulgaria,BG,BGR
08/09/2021,8,9,2021,2005,121,6951482,Europe,Bulgaria,BG,BGR
07/09/2021,7,9,2021,677,34,6951482,Europe,Bulgaria,BG,BGR
06/09/2021,6,9,2021,488,32,6951482,Europe,Bulgaria,BG,BGR
05/09/2021,5,9,2021,854,32,6951482,Europe,Bulgaria,BG,BGR
04/09/2021,4,9,2021,1640,50,6951482,Europe,Bulgaria,BG,BGR
